,force
18281,669.0
18282,668.0
18283,668.0
18284,669.0
18285,668.0
18286,669.0
18287,669.0
18288,668.0
18289,669.0
18290,669.0
18291,668.0
18292,669.0
18293,668.0
18294,668.0
18295,669.0
18296,668.0
18297,668.0
18298,669.0
18299,668.0
18300,669.0
18301,669.0
18302,668.0
18303,669.0
18304,669.0
18305,668.0
18306,669.0
18307,669.0
18308,668.0
18309,669.0
18310,669.0
18311,663.0
18312,669.0
18313,668.0
18314,668.0
18315,669.0
18316,668.0
18317,668.0
18318,669.0
18319,668.0
18320,668.0
18321,669.0
18322,668.0
18323,669.0
18324,669.0
18325,668.0
18326,668.0
18327,669.0
18328,668.0
18329,668.0
18330,669.0
18331,668.0
18332,669.0
18333,669.0
18334,668.0
18335,669.0
18336,668.0
18337,668.0
18338,669.0
18339,668.0
18340,668.0
18341,669.0
18342,668.0
18343,668.0
18344,669.0
18345,668.0
18346,669.0
18347,669.0
18348,668.0
18349,669.0
18350,669.0
18351,668.0
18352,669.0
18353,669.0
18354,668.0
18355,669.0
18356,668.0
18357,668.0
18358,669.0
18359,668.0
18360,668.0
18361,669.0
18362,668.0
18363,668.0
18364,669.0
18365,668.0
18366,668.0
18367,669.0
18368,668.0
18369,669.0
18370,669.0
18371,668.0
18372,669.0
18373,669.0
18374,668.0
18375,669.0
18376,668.0
18377,668.0
18378,669.0
18379,668.0
18380,668.0
18381,669.0
18382,668.0
18383,668.0
18384,669.0
18385,668.0
18386,668.0
18387,669.0
18388,668.0
18389,669.0
18390,668.0
18391,668.0
18392,669.0
18393,668.0
18394,668.0
18395,669.0
18396,668.0
18397,668.0
18398,669.0
18399,668.0
18400,668.0
18401,669.0
18402,668.0
18403,668.0
18404,669.0
18405,668.0
18406,668.0
18407,669.0
18408,668.0
18409,669.0
18410,669.0
18411,668.0
18412,669.0
18413,669.0
18414,667.0
18415,669.0
18416,668.0
18417,668.0
18418,669.0
18419,668.0
18420,668.0
18421,669.0
18422,668.0
18423,668.0
18424,669.0
18425,668.0
18426,668.0
18427,669.0
18428,668.0
18429,669.0
18430,669.0
18431,668.0
18432,668.0
18433,669.0
18434,667.0
18435,668.0
18436,668.0
18437,668.0
18438,669.0
18439,668.0
18440,668.0
18441,669.0
18442,668.0
18443,668.0
18444,669.0
18445,668.0
18446,668.0
18447,669.0
18448,668.0
18449,669.0
18450,668.0
18451,668.0
18452,669.0
18453,669.0
18454,668.0
18455,669.0
18456,668.0
18457,668.0
18458,669.0
18459,668.0
18460,668.0
18461,669.0
18462,668.0
18463,668.0
18464,669.0
18465,668.0
18466,668.0
18467,669.0
18468,668.0
18469,668.0
18470,668.0
18471,668.0
18472,669.0
18473,668.0
18474,668.0
18475,669.0
18476,668.0
18477,668.0
18478,668.0
18479,669.0
18480,668.0
18481,668.0
18482,668.0
18483,668.0
18484,668.0
18485,668.0
18486,668.0
18487,669.0
18488,668.0
18489,668.0
18490,669.0
18491,668.0
18492,668.0
18493,668.0
18494,667.0
18495,668.0
18496,668.0
18497,668.0
18498,668.0
18499,668.0
18500,668.0
18501,669.0
18502,668.0
18503,668.0
18504,669.0
18505,668.0
18506,668.0
18507,668.0
18508,668.0
18509,668.0
18510,668.0
18511,668.0
18512,668.0
18513,669.0
18514,668.0
18515,668.0
18516,668.0
18517,667.0
18518,668.0
18519,668.0
18520,668.0
18521,669.0
18522,668.0
18523,668.0
18524,669.0
18525,668.0
18526,668.0
18527,669.0
18528,668.0
18529,668.0
18530,669.0
18531,668.0
18532,668.0
18533,668.0
18534,668.0
18535,668.0
18536,668.0
18537,668.0
18538,668.0
18539,668.0
18540,667.0
18541,668.0
18542,668.0
18543,668.0
18544,669.0
18545,668.0
18546,668.0
18547,663.0
18548,668.0
18549,668.0
18550,669.0
18551,668.0
18552,668.0
18553,669.0
18554,668.0
18555,668.0
18556,668.0
18557,668.0
18558,668.0
18559,668.0
18560,667.0
18561,669.0
18562,668.0
18563,668.0
18564,668.0
18565,668.0
18566,667.0
18567,669.0
18568,667.0
18569,668.0
18570,669.0
18571,668.0
18572,668.0
18573,668.0
18574,667.0
18575,668.0
18576,668.0
18577,667.0
18578,668.0
18579,668.0
18580,668.0
18581,668.0
18582,668.0
18583,668.0
18584,668.0
18585,668.0
18586,668.0
18587,668.0
18588,668.0
18589,668.0
18590,668.0
18591,668.0
18592,668.0
18593,668.0
18594,668.0
18595,668.0
18596,668.0
18597,667.0
18598,668.0
18599,668.0
18600,667.0
18601,668.0
18602,668.0
18603,667.0
18604,669.0
18605,668.0
18606,668.0
18607,668.0
18608,668.0
18609,668.0
18610,668.0
18611,668.0
18612,668.0
18613,668.0
18614,668.0
18615,668.0
18616,668.0
18617,667.0
18618,668.0
18619,668.0
18620,668.0
18621,668.0
18622,668.0
18623,668.0
18624,669.0
18625,668.0
18626,668.0
18627,669.0
18628,668.0
18629,668.0
18630,668.0
18631,668.0
18632,668.0
18633,668.0
18634,668.0
18635,668.0
18636,668.0
18637,668.0
18638,668.0
18639,668.0
18640,668.0
18641,668.0
18642,668.0
18643,668.0
18644,669.0
18645,668.0
18646,668.0
18647,669.0
18648,668.0
18649,667.0
18650,669.0
18651,668.0
18652,668.0
18653,669.0
18654,668.0
18655,668.0
18656,668.0
18657,667.0
18658,668.0
18659,668.0
18660,668.0
18661,668.0
18662,668.0
18663,668.0
18664,668.0
18665,668.0
18666,667.0
18667,668.0
18668,668.0
18669,668.0
18670,668.0
18671,668.0
18672,667.0
18673,669.0
18674,667.0
18675,667.0
18676,668.0
18677,667.0
18678,668.0
18679,668.0
18680,667.0
18681,668.0
18682,668.0
18683,667.0
18684,668.0
18685,667.0
18686,667.0
18687,668.0
18688,668.0
18689,668.0
18690,668.0
18691,668.0
18692,668.0
18693,668.0
18694,668.0
18695,668.0
18696,668.0
18697,667.0
18698,668.0
18699,669.0
18700,667.0
18701,668.0
18702,668.0
18703,667.0
18704,668.0
18705,668.0
18706,667.0
18707,668.0
18708,668.0
18709,667.0
18710,668.0
18711,668.0
18712,668.0
18713,668.0
18714,668.0
18715,668.0
18716,668.0
18717,667.0
18718,668.0
18719,668.0
18720,668.0
18721,668.0
18722,668.0
18723,668.0
18724,668.0
18725,668.0
18726,667.0
18727,668.0
18728,668.0
18729,667.0
18730,669.0
18731,668.0
18732,667.0
18733,669.0
18734,667.0
18735,668.0
18736,668.0
18737,668.0
18738,668.0
18739,668.0
18740,667.0
18741,668.0
18742,668.0
18743,668.0
18744,668.0
18745,668.0
18746,667.0
18747,668.0
18748,668.0
18749,667.0
18750,668.0
18751,668.0
18752,667.0
18753,668.0
18754,667.0
18755,667.0
18756,668.0
18757,668.0
18758,668.0
18759,669.0
18760,667.0
18761,668.0
18762,668.0
18763,667.0
18764,668.0
18765,668.0
18766,667.0
18767,668.0
18768,668.0
18769,668.0
18770,668.0
18771,668.0
18772,668.0
18773,668.0
18774,667.0
18775,668.0
18776,668.0
18777,668.0
18778,668.0
18779,668.0
18780,668.0
18781,668.0
18782,668.0
18783,667.0
18784,668.0
18785,668.0
18786,667.0
18787,668.0
18788,668.0
18789,667.0
18790,668.0
18791,668.0
18792,667.0
18793,668.0
18794,668.0
18795,667.0
18796,668.0
18797,668.0
18798,667.0
18799,668.0
18800,667.0
18801,668.0
18802,668.0
18803,667.0
18804,668.0
18805,668.0
18806,667.0
18807,668.0
18808,668.0
18809,668.0
18810,668.0
18811,668.0
18812,667.0
18813,668.0
18814,668.0
18815,668.0
18816,669.0
18817,668.0
18818,667.0
18819,669.0
18820,668.0
18821,668.0
18822,668.0
18823,667.0
18824,668.0
18825,668.0
18826,668.0
18827,668.0
18828,668.0
18829,667.0
18830,668.0
18831,668.0
18832,667.0
18833,668.0
18834,668.0
18835,667.0
18836,668.0
18837,668.0
18838,668.0
18839,668.0
18840,667.0
18841,668.0
18842,668.0
18843,668.0
18844,668.0
18845,668.0
18846,667.0
18847,668.0
18848,668.0
18849,667.0
18850,668.0
18851,668.0
18852,667.0
18853,668.0
18854,668.0
18855,667.0
18856,668.0
18857,668.0
18858,668.0
18859,668.0
18860,668.0
18861,668.0
18862,669.0
18863,667.0
18864,668.0
18865,668.0
18866,667.0
18867,668.0
18868,668.0
18869,667.0
18870,668.0
18871,668.0
18872,668.0
18873,668.0
18874,668.0
18875,667.0
18876,668.0
18877,667.0
18878,668.0
18879,668.0
18880,667.0
18881,667.0
18882,669.0
18883,668.0
18884,667.0
18885,668.0
18886,667.0
18887,668.0
18888,668.0
18889,667.0
18890,668.0
18891,668.0
18892,667.0
18893,668.0
18894,668.0
18895,668.0
18896,668.0
18897,668.0
18898,667.0
18899,668.0
18900,667.0
18901,667.0
18902,668.0
18903,668.0
18904,668.0
18905,669.0
18906,667.0
18907,668.0
18908,668.0
18909,667.0
18910,668.0
18911,668.0
18912,667.0
18913,668.0
18914,668.0
18915,667.0
18916,668.0
18917,668.0
18918,667.0
18919,668.0
18920,668.0
18921,668.0
18922,668.0
18923,667.0
18924,668.0
18925,668.0
18926,667.0
18927,668.0
18928,668.0
18929,668.0
18930,668.0
18931,668.0
18932,668.0
18933,668.0
18934,668.0
18935,667.0
18936,668.0
18937,668.0
18938,667.0
18939,668.0
18940,668.0
18941,668.0
18942,669.0
18943,668.0
18944,668.0
18945,668.0
18946,667.0
18947,668.0
18948,668.0
18949,667.0
18950,668.0
18951,668.0
18952,667.0
18953,668.0
18954,668.0
18955,667.0
18956,668.0
18957,668.0
18958,667.0
18959,668.0
18960,667.0
18961,668.0
18962,668.0
18963,668.0
18964,667.0
18965,668.0
18966,667.0
18967,668.0
18968,668.0
18969,667.0
18970,668.0
18971,668.0
18972,668.0
18973,668.0
18974,668.0
18975,668.0
18976,668.0
18977,668.0
18978,667.0
18979,668.0
18980,667.0
18981,667.0
18982,668.0
18983,668.0
18984,667.0
18985,668.0
18986,667.0
18987,668.0
18988,668.0
18989,668.0
18990,668.0
18991,668.0
18992,667.0
18993,668.0
18994,668.0
18995,667.0
18996,668.0
18997,668.0
18998,667.0
18999,668.0
19000,668.0
19001,667.0
19002,668.0
19003,668.0
19004,667.0
19005,668.0
19006,667.0
19007,668.0
19008,668.0
19009,668.0
19010,668.0
19011,668.0
19012,668.0
19013,668.0
19014,668.0
19015,667.0
19016,668.0
19017,668.0
19018,667.0
19019,668.0
19020,668.0
19021,667.0
19022,669.0
19023,667.0
19024,668.0
19025,668.0
19026,667.0
19027,668.0
19028,668.0
19029,667.0
19030,668.0
19031,668.0
19032,668.0
19033,668.0
19034,668.0
19035,668.0
19036,668.0
19037,668.0
19038,667.0
19039,668.0
19040,668.0
19041,667.0
19042,668.0
19043,668.0
19044,667.0
19045,668.0
19046,667.0
19047,668.0
19048,668.0
19049,667.0
19050,668.0
19051,668.0
19052,667.0
19053,668.0
19054,668.0
19055,668.0
19056,668.0
19057,668.0
19058,667.0
19059,668.0
19060,668.0
19061,668.0
19062,668.0
19063,668.0
19064,668.0
19065,668.0
19066,668.0
19067,667.0
19068,668.0
19069,667.0
19070,668.0
19071,668.0
19072,667.0
19073,668.0
19074,668.0
19075,667.0
19076,668.0
19077,668.0
19078,667.0
19079,668.0
19080,668.0
19081,668.0
19082,668.0
19083,668.0
19084,667.0
19085,668.0
19086,668.0
19087,667.0
19088,668.0
19089,667.0
19090,667.0
19091,668.0
19092,668.0
19093,668.0
19094,668.0
19095,667.0
19096,668.0
19097,668.0
19098,667.0
19099,668.0
19100,668.0
19101,667.0
19102,668.0
19103,668.0
19104,667.0
19105,668.0
19106,668.0
19107,667.0
19108,668.0
19109,667.0
19110,668.0
19111,668.0
19112,668.0
19113,668.0
19114,668.0
19115,668.0
19116,668.0
19117,668.0
19118,667.0
19119,668.0
19120,668.0
19121,667.0
19122,668.0
19123,668.0
19124,667.0
19125,668.0
19126,668.0
19127,667.0
19128,668.0
19129,668.0
19130,668.0
19131,668.0
19132,667.0
19133,668.0
19134,668.0
19135,668.0
19136,668.0
19137,668.0
19138,667.0
19139,668.0
19140,668.0
19141,668.0
19142,668.0
19143,668.0
19144,667.0
19145,668.0
19146,668.0
19147,667.0
19148,668.0
19149,668.0
19150,667.0
19151,668.0
19152,667.0
19153,668.0
19154,668.0
19155,667.0
19156,668.0
19157,668.0
19158,667.0
19159,668.0
19160,668.0
19161,667.0
19162,668.0
19163,668.0
19164,668.0
19165,668.0
19166,668.0
19167,667.0
19168,668.0
19169,668.0
19170,667.0
19171,668.0
19172,668.0
19173,668.0
19174,668.0
19175,668.0
19176,668.0
19177,668.0
19178,667.0
19179,668.0
19180,668.0
19181,667.0
19182,668.0
19183,668.0
19184,667.0
19185,668.0
19186,668.0
19187,667.0
19188,668.0
19189,668.0
19190,668.0
19191,668.0
19192,668.0
19193,667.0
19194,668.0
19195,668.0
19196,668.0
19197,668.0
19198,667.0
19199,668.0
19200,668.0
19201,667.0
19202,668.0
19203,668.0
19204,667.0
19205,668.0
19206,667.0
19207,667.0
19208,668.0
19209,668.0
19210,668.0
19211,669.0
19212,668.0
19213,668.0
19214,668.0
19215,668.0
19216,668.0
19217,668.0
19218,667.0
19219,668.0
19220,668.0
19221,668.0
19222,668.0
19223,668.0
19224,667.0
19225,668.0
19226,668.0
19227,667.0
19228,668.0
19229,668.0
19230,667.0
19231,668.0
19232,667.0
19233,667.0
19234,668.0
19235,667.0
19236,668.0
19237,668.0
19238,667.0
19239,668.0
19240,668.0
19241,668.0
19242,668.0
19243,668.0
19244,667.0
19245,668.0
19246,668.0
19247,667.0
19248,668.0
19249,668.0
19250,668.0
19251,668.0
19252,668.0
19253,667.0
19254,668.0
19255,668.0
19256,668.0
19257,668.0
19258,667.0
19259,668.0
19260,668.0
19261,668.0
19262,668.0
19263,668.0
19264,667.0
19265,668.0
19266,668.0
19267,668.0
19268,668.0
19269,668.0
19270,668.0
19271,668.0
19272,668.0
19273,667.0
19274,669.0
19275,668.0
19276,668.0
19277,668.0
19278,667.0
19279,668.0
19280,669.0
19281,667.0
19282,668.0
19283,668.0
19284,667.0
19285,668.0
19286,668.0
19287,667.0
19288,668.0
19289,668.0
19290,668.0
19291,668.0
19292,668.0
19293,667.0
19294,668.0
19295,667.0
19296,668.0
19297,668.0
19298,667.0
19299,668.0
19300,669.0
19301,668.0
19302,668.0
19303,668.0
19304,667.0
19305,668.0
19306,668.0
19307,667.0
19308,668.0
19309,668.0
19310,667.0
19311,669.0
19312,667.0
19313,668.0
19314,668.0
19315,668.0
19316,668.0
19317,669.0
19318,667.0
19319,668.0
19320,668.0
19321,668.0
19322,668.0
19323,668.0
19324,667.0
19325,668.0
19326,668.0
19327,668.0
19328,668.0
19329,668.0
19330,667.0
19331,668.0
19332,668.0
19333,667.0
19334,668.0
19335,668.0
19336,667.0
19337,668.0
19338,667.0
19339,668.0
19340,668.0
19341,668.0
19342,668.0
19343,668.0
19344,667.0
19345,668.0
19346,668.0
19347,667.0
19348,668.0
19349,668.0
19350,668.0
19351,668.0
19352,668.0
19353,667.0
19354,668.0
19355,668.0
19356,667.0
19357,668.0
19358,667.0
19359,668.0
19360,668.0
19361,667.0
19362,668.0
19363,669.0
19364,667.0
19365,668.0
19366,668.0
19367,667.0
19368,668.0
19369,668.0
19370,668.0
19371,669.0
19372,668.0
19373,668.0
19374,668.0
19375,668.0
19376,667.0
19377,668.0
19378,668.0
19379,668.0
19380,668.0
19381,668.0
19382,667.0
19383,668.0
19384,668.0
19385,668.0
19386,668.0
19387,667.0
19388,668.0
19389,668.0
19390,667.0
19391,668.0
19392,668.0
19393,668.0
19394,668.0
19395,668.0
19396,668.0
19397,669.0
19398,668.0
19399,668.0
19400,668.0
19401,668.0
19402,667.0
19403,668.0
19404,667.0
19405,668.0
19406,668.0
19407,667.0
19408,668.0
19409,668.0
19410,667.0
19411,668.0
19412,668.0
19413,667.0
19414,668.0
19415,668.0
19416,667.0
19417,668.0
19418,668.0
19419,667.0
19420,668.0
19421,668.0
19422,668.0
19423,668.0
19424,667.0
19425,668.0
19426,668.0
19427,668.0
19428,668.0
19429,668.0
19430,668.0
19431,668.0
19432,668.0
19433,667.0
19434,669.0
19435,668.0
19436,667.0
19437,668.0
19438,668.0
19439,668.0
19440,668.0
19441,668.0
19442,668.0
19443,668.0
19444,668.0
19445,668.0
19446,668.0
19447,667.0
19448,668.0
19449,668.0
19450,667.0
19451,668.0
19452,668.0
19453,668.0
19454,668.0
19455,668.0
19456,667.0
19457,668.0
19458,668.0
19459,668.0
19460,668.0
19461,668.0
19462,668.0
19463,668.0
19464,668.0
19465,668.0
19466,668.0
19467,668.0
19468,668.0
19469,668.0
19470,667.0
19471,668.0
19472,668.0
19473,668.0
19474,668.0
19475,668.0
19476,668.0
19477,668.0
19478,668.0
19479,667.0
19480,668.0
19481,668.0
19482,667.0
19483,668.0
19484,668.0
19485,668.0
19486,668.0
19487,668.0
19488,668.0
19489,668.0
19490,667.0
19491,668.0
19492,668.0
19493,667.0
19494,668.0
19495,668.0
19496,667.0
19497,668.0
19498,668.0
19499,667.0
19500,669.0
19501,668.0
19502,668.0
19503,668.0
19504,667.0
19505,668.0
19506,668.0
19507,667.0
19508,668.0
19509,668.0
19510,668.0
19511,668.0
19512,668.0
19513,667.0
19514,668.0
19515,668.0
19516,668.0
19517,668.0
19518,668.0
19519,667.0
19520,669.0
19521,668.0
19522,668.0
19523,669.0
19524,668.0
19525,668.0
19526,668.0
19527,667.0
19528,668.0
19529,668.0
19530,668.0
19531,668.0
19532,668.0
19533,667.0
19534,668.0
19535,668.0
19536,667.0
19537,668.0
19538,668.0
19539,668.0
19540,668.0
19541,668.0
19542,668.0
19543,668.0
19544,668.0
19545,668.0
19546,668.0
19547,668.0
19548,668.0
19549,669.0
19550,668.0
19551,668.0
19552,668.0
19553,667.0
19554,668.0
19555,668.0
19556,667.0
19557,668.0
19558,668.0
19559,668.0
19560,668.0
19561,668.0
19562,668.0
19563,668.0
19564,668.0
19565,668.0
19566,668.0
19567,668.0
19568,668.0
19569,669.0
19570,668.0
19571,668.0
19572,669.0
19573,667.0
19574,668.0
19575,668.0
19576,667.0
19577,668.0
19578,668.0
19579,667.0
19580,668.0
19581,668.0
19582,667.0
19583,668.0
19584,668.0
19585,668.0
19586,668.0
19587,668.0
19588,668.0
19589,668.0
19590,668.0
19591,668.0
19592,668.0
19593,668.0
19594,668.0
19595,668.0
19596,667.0
19597,668.0
19598,668.0
19599,667.0
19600,668.0
19601,668.0
19602,668.0
19603,669.0
19604,668.0
19605,668.0
19606,668.0
19607,667.0
19608,668.0
19609,668.0
19610,667.0
19611,668.0
19612,668.0
19613,667.0
19614,668.0
19615,669.0
19616,668.0
19617,668.0
19618,668.0
19619,667.0
19620,668.0
19621,668.0
19622,668.0
19623,668.0
19624,668.0
19625,668.0
19626,668.0
19627,668.0
19628,668.0
19629,668.0
19630,668.0
19631,668.0
19632,668.0
19633,668.0
19634,668.0
19635,668.0
19636,667.0
19637,668.0
19638,668.0
19639,668.0
19640,668.0
19641,668.0
19642,667.0
19643,668.0
19644,668.0
19645,668.0
19646,668.0
19647,668.0
19648,668.0
19649,668.0
19650,668.0
19651,668.0
19652,669.0
19653,668.0
19654,668.0
19655,668.0
19656,668.0
19657,668.0
19658,668.0
19659,667.0
19660,668.0
19661,668.0
19662,668.0
19663,668.0
19664,668.0
19665,668.0
19666,668.0
19667,668.0
19668,668.0
19669,668.0
19670,668.0
19671,668.0
19672,668.0
19673,667.0
19674,668.0
19675,668.0
19676,668.0
19677,668.0
19678,668.0
19679,667.0
19680,668.0
19681,668.0
19682,668.0
19683,668.0
19684,668.0
19685,668.0
19686,668.0
19687,668.0
19688,668.0
19689,668.0
19690,668.0
19691,668.0
19692,669.0
19693,668.0
19694,668.0
19695,668.0
19696,667.0
19697,668.0
19698,668.0
19699,667.0
19700,668.0
19701,668.0
19702,667.0
19703,668.0
19704,668.0
19705,667.0
19706,669.0
19707,668.0
19708,667.0
19709,669.0
19710,668.0
19711,668.0
19712,668.0
19713,668.0
19714,668.0
19715,668.0
19716,667.0
19717,668.0
19718,668.0
19719,668.0
19720,668.0
19721,668.0
19722,667.0
19723,668.0
19724,668.0
19725,667.0
19726,668.0
19727,668.0
19728,667.0
19729,668.0
19730,668.0
19731,667.0
19732,668.0
19733,668.0
19734,668.0
19735,668.0
19736,668.0
19737,668.0
19738,668.0
19739,667.0
19740,668.0
19741,668.0
19742,668.0
19743,668.0
19744,668.0
19745,667.0
19746,668.0
19747,668.0
19748,667.0
19749,668.0
19750,668.0
19751,668.0
19752,668.0
19753,668.0
19754,668.0
19755,668.0
19756,668.0
19757,668.0
19758,668.0
19759,668.0
19760,668.0
19761,668.0
19762,667.0
19763,668.0
19764,668.0
19765,668.0
19766,669.0
19767,668.0
19768,667.0
19769,668.0
19770,668.0
19771,668.0
19772,668.0
19773,668.0
19774,667.0
19775,668.0
19776,668.0
19777,668.0
19778,668.0
19779,667.0
19780,668.0
19781,668.0
19782,667.0
19783,668.0
19784,668.0
19785,668.0
19786,668.0
19787,668.0
19788,667.0
19789,668.0
19790,668.0
19791,667.0
19792,668.0
19793,668.0
19794,668.0
19795,668.0
19796,668.0
19797,668.0
19798,668.0
19799,667.0
19800,668.0
19801,668.0
19802,667.0
19803,668.0
19804,668.0
19805,667.0
19806,668.0
19807,668.0
19808,667.0
19809,668.0
19810,668.0
19811,667.0
19812,668.0
19813,668.0
19814,667.0
19815,669.0
19816,667.0
19817,668.0
19818,668.0
19819,667.0
19820,668.0
19821,668.0
19822,667.0
19823,668.0
19824,668.0
19825,668.0
19826,668.0
19827,668.0
19828,667.0
19829,668.0
19830,668.0
19831,667.0
19832,668.0
19833,668.0
19834,667.0
19835,668.0
19836,668.0
19837,668.0
19838,668.0
19839,668.0
19840,668.0
19841,668.0
19842,667.0
19843,668.0
19844,668.0
19845,667.0
19846,668.0
19847,668.0
19848,667.0
19849,668.0
19850,668.0
19851,667.0
19852,668.0
19853,668.0
19854,668.0
19855,668.0
19856,668.0
19857,668.0
19858,668.0
19859,667.0
19860,668.0
19861,668.0
19862,667.0
19863,668.0
19864,668.0
19865,667.0
19866,668.0
19867,668.0
19868,667.0
19869,668.0
19870,668.0
19871,667.0
19872,668.0
19873,668.0
19874,668.0
19875,668.0
19876,668.0
19877,667.0
19878,668.0
19879,667.0
19880,668.0
19881,668.0
19882,668.0
19883,668.0
19884,668.0
19885,667.0
19886,667.0
19887,668.0
19888,667.0
19889,668.0
19890,668.0
19891,667.0
19892,668.0
19893,668.0
19894,667.0
19895,668.0
19896,667.0
19897,667.0
19898,668.0
19899,668.0
19900,667.0
19901,668.0
19902,667.0
19903,668.0
19904,668.0
19905,667.0
19906,668.0
19907,668.0
19908,667.0
19909,668.0
19910,668.0
19911,667.0
19912,668.0
19913,668.0
19914,667.0
19915,668.0
19916,668.0
19917,667.0
19918,668.0
19919,667.0
19920,668.0
19921,668.0
19922,667.0
19923,668.0
19924,668.0
19925,667.0
19926,668.0
19927,668.0
19928,667.0
19929,668.0
19930,668.0
19931,667.0
19932,668.0
19933,668.0
19934,668.0
19935,668.0
19936,668.0
19937,667.0
19938,668.0
19939,668.0
19940,668.0
19941,668.0
19942,667.0
19943,668.0
19944,668.0
19945,667.0
19946,668.0
19947,668.0
19948,667.0
19949,668.0
19950,668.0
19951,667.0
19952,668.0
19953,668.0
19954,667.0
19955,668.0
19956,668.0
19957,668.0
19958,668.0
19959,668.0
19960,667.0
19961,668.0
19962,668.0
19963,668.0
19964,668.0
19965,668.0
19966,667.0
19967,668.0
19968,667.0
19969,668.0
19970,668.0
19971,667.0
19972,668.0
19973,668.0
19974,667.0
19975,668.0
19976,668.0
19977,667.0
19978,668.0
19979,667.0
19980,667.0
19981,668.0
19982,667.0
19983,668.0
19984,668.0
19985,667.0
19986,667.0
19987,668.0
19988,667.0
19989,668.0
19990,668.0
19991,667.0
19992,668.0
19993,668.0
19994,667.0
19995,668.0
19996,668.0
19997,667.0
19998,668.0
19999,668.0
20000,667.0
20001,668.0
20002,667.0
20003,667.0
20004,668.0
20005,667.0
20006,668.0
20007,668.0
20008,667.0
20009,668.0
20010,668.0
20011,667.0
20012,668.0
20013,668.0
20014,667.0
20015,668.0
20016,667.0
20017,667.0
20018,668.0
20019,668.0
20020,668.0
20021,668.0
20022,667.0
20023,667.0
20024,668.0
20025,667.0
20026,667.0
20027,668.0
20028,667.0
20029,668.0
20030,668.0
20031,667.0
